-33.632	-76.886
-17.187	-72.360
-11.657	-101.349
-20.849	-102.925
-14.784	-92.233
-26.046	-103.387
-19.257	-98.240
-26.498	-95.689
-30.555	-92.902
-41.226	-99.093
-29.403	-99.908
-32.413	-102.857
-24.954	-108.708
-26.871	-90.986
-34.449	-93.864
-21.404	-80.577
-20.156	-87.044
-20.454	-103.062
-18.006	-104.068
-27.074	-111.139
-31.224	-112.984
-31.480	-108.807
-29.624	-115.897
-24.849	-108.958
-23.567	-110.620
-32.128	-117.006
-24.937	-92.716
-19.903	-91.746
-27.015	-93.458
-21.717	-99.871
-15.759	-80.565
-25.720	-91.896
-25.696	-71.934
-15.749	-76.656
-8.784	-72.205
-15.328	-68.694
-5.148	-66.301
-7.765	-73.176
-5.791	-81.191
-10.105	-75.289
-23.994	-88.199
-18.901	-84.160
-13.510	-94.505
-18.125	-97.872
-25.640	-94.241
-15.253	-100.430
-9.222	-91.587
3.851	-75.368
1.591	-73.559
-1.415	-78.116
-12.460	-81.705
-2.666	-82.364
-14.757	-94.988
-1.402	-95.195
-10.293	-85.158
-11.491	-86.715
-2.078	-76.120
-7.472	-86.197
-6.206	-83.537
-22.091	-88.361
-23.376	-80.513
-34.587	-99.464
-30.123	-106.681
-30.118	-95.727
-30.980	-96.665
-36.319	-89.304
-35.305	-90.256
-39.520	-102.596
-27.121	-88.549
-21.468	-98.067
-16.863	-94.977
-24.218	-94.977
-35.397	-99.832
-27.838	-102.791
-19.747	-90.107
-30.401	-103.336
-21.480	-92.488
-20.160	-85.148
-20.096	-87.021
-26.126	-102.361
-35.870	-109.822
-23.302	-105.918
-19.417	-98.442
-12.952	-100.783
-22.013	-111.587
-15.006	-98.031
-18.777	-97.223
-14.821	-85.119
-19.995	-88.919
-14.960	-71.316
-20.311	-77.351
-20.032	-79.698
-6.846	-77.046
-8.429	-64.683
-15.037	-76.168
-18.905	-83.324
-25.937	-89.864
-29.942	-98.141
-19.581	-95.397
-14.641	-89.082
-5.390	-94.186
-14.294	-100.309
-26.079	-98.023
-22.220	-96.190
-16.963	-94.945
-14.393	-91.467
-11.268	-88.647
-27.470	-101.579
-16.242	-92.931
-9.725	-88.840
-12.764	-91.728
-16.028	-96.579
-15.036	-103.303
-23.314	-102.895
-23.997	-96.887
-25.114	-91.786
-27.448	-86.212
-33.612	-89.407
-29.497	-86.182
-36.029	-80.024
-42.767	-81.811
-21.698	-82.930
-10.909	-77.572
-14.317	-79.272
-8.269	-76.754
-15.874	-87.119
-27.421	-84.197
-10.282	-88.863
-7.067	-82.245
-11.778	-97.799
0.278	-97.573
-1.955	-101.916
2.796	-101.030
-16.783	-97.992
-20.949	-100.514
-22.976	-122.158
-14.602	-119.839
-16.297	-130.612
-40.375	-129.789
-27.977	-129.248
-24.515	-128.262
-26.776	-116.756
-19.108	-142.372
-28.646	-138.105
-33.314	-123.466
-46.276	-130.206
-45.533	-129.031
-32.065	-103.243
-33.090	-117.816
-29.600	-124.527
-33.830	-114.749
-20.270	-112.347
-19.494	-96.706
-10.503	-117.231
-7.465	-113.684
-13.285	-124.856
-19.536	-115.085
-19.395	-116.681
-23.375	-126.842
-18.217	-126.853
-26.887	-134.950
-29.326	-146.745
-43.283	-149.800
-39.779	-128.794
-40.076	-124.017
-34.635	-129.839
-29.716	-134.026
-27.175	-129.810
-43.311	-118.097
-49.758	-131.841
-54.106	-135.582
-30.592	-115.806
-50.822	-121.258
-45.663	-125.180
-47.708	-109.716
-35.358	-112.707
-31.064	-100.360
-29.159	-97.220
-22.290	-93.290
-18.388	-90.505
-23.954	-86.238
-18.364	-81.867
-23.037	-94.720
-26.988	-95.142
-33.956	-83.333
-25.407	-90.919
-8.440	-92.659
-14.338	-99.789
-29.383	-93.129
-33.172	-100.615
-25.033	-95.542
-24.848	-101.139
-21.724	-94.356
-23.871	-88.752
-30.444	-83.819
-35.796	-85.398
-24.822	-86.284
-19.746	-85.746
-18.147	-85.338
-29.967	-76.281
-18.982	-73.673
-27.942	-71.376
-30.556	-63.022
-27.616	-78.523
-21.392	-77.125
-20.627	-68.287
-15.719	-69.570
-23.917	-70.225
-19.211	-58.884
-31.855	-79.020
-37.151	-85.922
-35.884	-72.760
-34.180	-66.458
-27.599	-63.935
-20.210	-43.123
-21.761	-51.932
-26.124	-61.905
-28.126	-59.611
-36.631	-62.642
-32.712	-72.959
-25.087	-78.219
-47.428	-85.697
-51.649	-83.206
-42.071	-74.688
-28.211	-57.024
-19.921	-53.906
-22.038	-63.509
-34.588	-65.128
-37.039	-68.444
-37.751	-60.310
-17.396	-53.996
-27.887	-60.314
-24.599	-62.957
-22.251	-52.262
-23.705	-52.259
-40.820	-65.055
-39.550	-64.494
-25.214	-73.216
-23.012	-76.829
-17.918	-58.623
-16.849	-72.912
-33.569	-53.160
-37.111	-54.728
-26.257	-51.950
-24.368	-51.030
-12.773	-36.664
-27.058	-54.846
-42.229	-71.207
-38.525	-75.904
-21.415	-62.921
-38.606	-80.561
-25.818	-64.378
-26.554	-65.868
-33.150	-65.932
-42.464	-71.651
-57.107	-91.096
-62.823	-91.829
-64.543	-90.801
-49.413	-99.319
-44.332	-95.321
-39.531	-91.497
-26.167	-78.996
-26.145	-70.687
-30.656	-89.852
-37.774	-109.308
-30.500	-93.543
-27.140	-84.592
-27.643	-92.605
-39.270	-102.179
-52.281	-102.557
-64.195	-122.078
-58.153	-111.364
-51.623	-98.560
-44.885	-109.750
-39.086	-109.958
-31.383	-107.716
-45.770	-109.987
-30.547	-108.450
-35.898	-116.119
-49.802	-115.264
-37.009	-117.480
-38.372	-117.294
-32.364	-105.240
-39.096	-101.231
-39.125	-107.719
-31.784	-94.234
-40.191	-99.301
-34.339	-101.597
-31.333	-107.234
-29.976	-92.798
-20.725	-91.414
-24.507	-81.252
-12.133	-85.358
-26.026	-76.871
-33.206	-85.194
-29.158	-86.939
-29.953	-90.845
-16.421	-83.671
-14.140	-68.863
-28.158	-77.955
-20.620	-65.760
-11.986	-63.503
-7.611	-73.387
-12.593	-79.327
-18.727	-86.007
-14.957	-90.136
-6.542	-98.869
-15.110	-95.856
-33.568	-97.198
-33.134	-102.814
-25.282	-124.813
-25.197	-100.965
-27.731	-96.599
-34.746	-107.402
-50.799	-102.245
-35.042	-93.985
-37.801	-85.120
-41.864	-101.600
-45.807	-100.981
-47.029	-106.304
-47.153	-109.336
-55.806	-113.026
-32.724	-105.529
-37.435	-95.329
-27.587	-95.206
-41.002	-112.933
-45.061	-106.197
-36.923	-97.324
-38.293	-89.598
-31.423	-89.342
-37.685	-76.343
-24.519	-64.554
-25.981	-79.070
-39.493	-82.025
-12.398	-94.032
-20.060	-82.826
-10.259	-75.548
-23.287	-80.867
-25.078	-94.447
-26.339	-80.137
-21.571	-76.020
-25.283	-95.623
-26.173	-109.002
-24.816	-95.483
-30.458	-91.156
-28.040	-105.343
-15.168	-88.815
-19.171	-91.133
-8.514	-78.700
-7.256	-76.940
-14.757	-66.508
-7.160	-64.442
-14.489	-79.132
-15.189	-88.103
-9.159	-95.743
-22.910	-83.741
-13.827	-85.117
-29.479	-79.061
-16.928	-65.927
2.974	-62.742
2.220	-54.282
3.646	-65.003
1.288	-68.554
3.549	-54.930
-12.359	-56.576
-7.886	-58.893
-21.885	-71.622
-24.449	-78.538
-19.281	-72.843
-11.558	-48.281
-19.632	-58.648
-16.186	-63.137
-14.225	-56.974
-18.441	-63.782
-3.273	-65.597
-15.682	-64.220
-23.398	-50.820
-14.824	-49.888
-7.844	-56.785
-26.101	-68.484
-26.991	-73.423
-14.943	-64.949
-7.943	-53.479
-20.935	-47.467
-26.871	-45.780
-6.763	-29.443
-7.394	-31.211
-4.298	-42.011
-12.242	-38.911
-14.392	-37.685
-5.454	-39.706
-6.311	-47.021
-18.226	-65.120
-14.825	-52.851
-10.876	-45.648
-1.154	-52.497
-14.775	-61.769
-19.857	-73.198
-20.120	-70.517
-15.309	-71.746
-20.761	-76.414
-25.646	-62.769
-18.379	-52.656
-24.597	-61.770
-33.406	-69.468
-28.829	-59.179
-29.671	-77.948
-24.019	-85.312
-27.873	-83.784
-29.277	-81.387
-33.595	-82.183
-28.483	-68.298
-27.722	-80.927
-17.853	-64.651
-29.590	-59.545
-24.424	-56.074
-33.234	-70.360
-39.555	-79.351
-29.105	-86.999
-36.813	-86.978
-47.792	-100.557
-33.228	-85.198
-26.122	-87.313
-24.938	-78.214
-29.989	-67.570
-27.184	-70.718
-17.262	-53.546
-12.903	-58.587
-20.852	-59.324
-28.200	-53.421
-30.071	-67.308
-35.374	-59.381
-38.710	-65.972
-23.844	-46.109
-14.844	-41.087
-25.587	-43.180
-22.153	-54.784
-16.670	-54.212
-11.400	-51.588
-31.129	-72.782
-31.538	-71.884
-30.059	-67.966
-22.289	-69.417
-36.718	-73.948
-47.451	-84.322
-36.813	-85.347
-32.445	-72.965
-34.271	-58.387
-48.593	-56.287
-53.971	-67.251
-26.408	-56.999
-34.480	-61.469
-32.626	-48.469
-34.744	-44.834
-25.498	-40.205
-42.756	-60.968
-44.362	-61.159
-29.148	-66.473
-34.167	-72.533
-37.531	-81.463
-18.114	-67.141
-20.832	-68.885
-11.038	-54.527
-16.438	-57.983
-16.264	-53.923
-20.662	-61.781
-16.889	-53.885
6.995	-50.177
-13.469	-56.709
-16.908	-51.001
-21.935	-49.695
-32.067	-68.894
-35.328	-72.334
-41.560	-83.612
-36.548	-67.543
-28.537	-72.725
-26.716	-70.525
-31.557	-60.240
-46.374	-73.470
-50.376	-72.888
-47.147	-68.049
-45.631	-66.684
-42.075	-69.238
-42.918	-76.230
-44.246	-70.755
-50.740	-79.797
-65.014	-91.133
-42.557	-97.133
-43.507	-80.289
-42.004	-75.694
-35.922	-55.567
-47.557	-66.424
-47.445	-52.391
-43.797	-55.074
-40.692	-54.827
-34.670	-70.003
-29.628	-56.665
-35.244	-40.524
-33.897	-44.590
-28.949	-45.277
-27.019	-51.385
-44.311	-63.469
-33.225	-64.786
-15.997	-51.728
-31.136	-44.138
-37.160	-49.103
-24.751	-39.443
-28.907	-31.637
-18.706	-27.493
-13.027	-25.572
-13.328	-35.162
-19.032	-29.452
-10.497	-27.616
-11.809	-34.446
-19.500	-49.894
-18.935	-58.914
-24.909	-56.729
-40.353	-38.665
-35.529	-46.498
-39.417	-51.142
-36.097	-48.680
-18.256	-31.283
-30.653	-47.670
-28.682	-56.888
-32.539	-63.060
-35.236	-60.872
-18.731	-55.547
-16.503	-64.331
-22.876	-55.306
-21.598	-45.012
-41.167	-47.100
-38.021	-57.753
-39.005	-48.704
-37.489	-43.947
-39.779	-42.861
-45.394	-59.924
-27.135	-65.889
-20.740	-64.985
-34.143	-66.894
-37.021	-63.846
-22.858	-61.052
-23.021	-56.390
-15.212	-51.829
-19.352	-53.607
-24.971	-66.600
-29.669	-73.880
-30.189	-64.231
-15.272	-56.330
-22.656	-47.346
-32.629	-52.320
-28.284	-56.797
-16.296	-63.302
-18.150	-60.753
-20.570	-62.676
-16.407	-57.967
-18.304	-64.510
-18.177	-68.937
-9.044	-69.030
0.103	-65.154
-11.505	-62.648
-25.833	-63.970
-23.740	-61.304
-16.867	-60.993
-4.156	-56.952
-22.950	-54.286
-24.924	-48.075
-28.639	-67.727
-22.261	-42.043
-20.461	-34.823
-27.852	-44.769
-20.887	-52.914
-21.331	-48.869
-16.666	-42.810
-22.643	-50.889
-18.097	-48.981
-19.541	-57.342
-28.787	-50.972
-45.159	-41.577
-43.333	-38.791
-31.589	-45.095
-36.871	-47.972
-34.381	-54.896
-26.580	-50.825
-22.415	-47.838
-28.148	-52.115
-29.841	-56.628
-30.643	-48.479
-35.840	-57.489
-24.452	-58.445
-20.841	-36.648
-18.875	-46.665
-43.311	-76.177
-34.974	-79.269
-31.722	-77.936
-26.153	-78.230
-29.392	-74.136
-30.435	-95.034
-29.545	-82.669
-35.799	-81.097
-33.239	-68.466
-38.563	-86.249
-42.662	-83.569
-41.394	-85.620
-31.633	-87.871
-38.831	-81.941
-36.577	-89.320
-50.609	-99.408
-45.924	-96.974
-58.558	-87.431
-63.416	-91.551
-58.803	-89.664
-56.857	-89.391
-58.439	-101.780
-62.306	-98.901
-50.894	-81.347
-60.553	-91.563
-52.449	-115.001
-45.984	-109.500
-45.912	-102.413
-39.059	-92.407
-43.175	-100.698
-50.215	-111.997
-63.866	-109.977
-57.452	-101.452
-57.736	-114.450
-60.099	-114.534
-52.392	-108.538
-34.261	-105.733
-41.291	-112.353
-67.045	-109.361
-52.719	-106.030
-60.612	-106.629
-55.555	-121.260
-55.115	-105.155
-55.037	-97.387
-69.430	-107.349
-69.339	-111.437
-55.875	-115.302
-61.208	-110.753
-60.517	-109.128
-58.667	-104.494
-67.100	-92.292
-71.857	-99.735
-74.670	-110.547
-82.019	-107.881
-65.345	-111.616
-77.391	-103.865
-79.625	-100.723
-64.589	-100.283
-59.518	-107.651
-61.630	-107.547
-70.780	-103.459
-69.324	-114.528
-68.686	-117.262
-58.915	-104.842
-56.041	-117.030
-44.427	-102.809
-45.984	-115.966
-45.582	-109.856
-57.964	-115.845
-53.045	-116.140
-52.137	-104.826
-50.212	-95.695
-43.558	-92.413
-40.479	-92.559
-38.801	-92.863
-54.659	-108.268
-63.662	-116.399
-67.951	-123.836
-57.180	-113.066
-46.625	-106.686
-32.499	-96.999
-50.971	-99.809
-35.693	-108.377
-47.996	-111.092
-42.843	-111.720
-44.895	-97.342
-35.199	-101.105
-44.379	-100.979
-41.408	-93.067
-34.581	-89.888
-39.707	-94.939
-50.085	-99.570
-39.499	-88.958
-43.194	-78.650
-35.832	-74.864
-34.553	-87.702
-39.720	-88.485
-43.364	-84.774
-37.517	-86.465
-46.036	-90.647
-57.295	-94.152
-53.413	-79.100
-63.915	-91.153
-55.428	-73.502
-42.413	-65.240
-38.311	-67.602
-36.348	-76.453
-41.373	-80.898
-46.864	-73.170
-50.172	-79.781
-42.687	-81.153
-36.257	-72.403
-38.118	-83.349
-52.565	-88.933
-46.187	-73.748
-57.822	-83.827
-49.601	-83.212
-42.767	-100.619
-38.482	-92.503
-30.786	-99.950
-32.319	-98.122
-44.092	-95.269
-38.939	-93.961
-48.013	-86.657
-61.110	-91.247
-52.778	-92.097
-64.285	-96.255
-55.099	-102.853
-35.769	-95.067
-45.717	-91.211
-44.345	-78.223
-35.896	-79.268
-39.140	-76.022
-39.493	-78.903
-34.188	-71.497
-31.477	-64.705
-29.257	-67.467
-33.811	-87.306
-26.341	-81.665
-29.078	-75.063
-29.795	-60.376
-23.698	-67.906
-31.252	-81.186
-34.388	-81.303
-40.656	-93.729
-41.780	-80.103
-46.102	-77.424
-39.561	-70.647
-38.817	-89.671
-28.919	-74.781
-30.798	-92.918
-31.091	-80.604
-32.387	-94.626
-59.500	-94.598
-48.040	-91.481
-44.434	-90.154
-21.073	-93.671
-27.974	-83.906
-26.690	-81.266
-41.099	-100.283
-23.354	-102.089
-46.294	-109.250
-32.571	-105.114
-32.589	-101.970
-49.231	-104.008
-53.599	-112.638
-51.975	-121.862
-43.725	-108.857
-46.618	-93.623
-35.590	-88.924
-30.065	-87.820
-29.406	-76.181
-26.450	-66.805
-27.588	-103.111
-35.631	-108.546
-24.827	-117.854
-43.058	-106.482
-18.926	-92.884
-16.202	-83.839
-32.214	-103.218
-29.111	-96.435
-28.338	-106.343
-35.958	-117.629
-37.081	-117.016
-34.282	-114.166
-47.210	-119.826
-35.542	-117.570
-37.284	-114.398
-34.565	-125.893
-49.635	-122.010
-31.845	-117.170
-26.848	-103.118
-27.214	-104.852
-24.300	-85.032
-37.675	-87.616
-36.499	-88.266
-25.157	-77.407
-11.327	-75.406
-23.715	-75.422
-30.983	-82.537
-44.004	-84.234
-39.114	-66.781
-34.652	-66.440
-41.260	-70.945
-25.186	-66.323
-28.362	-78.260
-29.466	-84.613
-20.078	-75.151
-19.612	-71.663
-34.779	-77.449
-30.980	-83.991
-22.769	-67.784
-8.738	-68.039
-13.266	-74.746
-16.415	-81.292
-18.680	-81.998
-15.562	-86.813
-29.285	-93.199
-27.797	-103.666
-30.938	-108.798
-23.956	-98.690
-18.766	-105.351
-14.741	-99.037
-15.084	-100.196
-15.571	-96.164
-21.677	-89.088
-19.517	-81.712
1.560	-64.352
-6.025	-82.177
-19.769	-89.198
-18.233	-85.727
-19.243	-95.870
-20.358	-92.639
-8.045	-98.456
-1.423	-92.768
1.356	-94.164
4.596	-99.645
3.624	-90.970
8.257	-85.709
-4.994	-84.166
-8.552	-73.098
-7.794	-68.917
-0.151	-63.036
-14.340	-70.666
-19.835	-86.359
-31.160	-98.731
-33.441	-89.247
-34.981	-88.254
-38.712	-93.178
-36.886	-104.078
-29.738	-109.330
-22.833	-101.627
-43.984	-125.977
-42.934	-108.409
-37.197	-90.924
-52.028	-94.544
-26.161	-102.669
-24.920	-97.870
-32.838	-104.526
-28.603	-97.622
-30.368	-115.440
-25.674	-109.346
-27.637	-115.839
-35.834	-116.493
-49.060	-112.679
-54.908	-126.161
-49.501	-123.253
-39.851	-116.156
-47.298	-132.731
-42.979	-135.686
-51.857	-122.866
-47.775	-130.921
-32.608	-128.787
-27.764	-111.018
-18.899	-108.269
-31.777	-98.173
-34.145	-107.030
-40.254	-123.232
-52.243	-138.195
-51.140	-144.058
-57.667	-154.892
-52.461	-150.638
-36.053	-144.280
-29.354	-136.080
-27.156	-119.713
-25.547	-132.435
-40.938	-117.543
-49.678	-120.400
-43.631	-111.126
-28.303	-118.391
-36.595	-132.020
-31.730	-125.846
-40.829	-108.128
-37.732	-111.724
-34.505	-101.155
-36.758	-115.319
-30.894	-114.535
-29.546	-105.234
-28.027	-114.692
-19.606	-117.406
-15.278	-122.236
-30.208	-130.357
-23.912	-139.254
-36.771	-138.594
-17.938	-123.587
-23.992	-116.148
-29.710	-111.757
-34.141	-118.701
-28.032	-125.821
-16.010	-99.572
-23.879	-115.355
-22.126	-105.143
-26.621	-127.235
-38.935	-125.946
-42.875	-129.509
-40.139	-136.552
-45.789	-137.000
-64.266	-152.017
-48.598	-136.628
-36.181	-121.525
-41.817	-121.511
-48.034	-134.519
-53.339	-144.500
-65.058	-148.091
-67.787	-137.330
-57.144	-132.123
-66.835	-140.026
-58.008	-124.641
-55.157	-110.728
-61.213	-119.148
-53.197	-123.945
-63.316	-124.475
-59.535	-141.261
-50.560	-139.615
-53.529	-132.623
-53.896	-148.117
-49.081	-136.489
-61.311	-139.993
-40.251	-119.331
-42.611	-119.123
-46.644	-117.530
-42.795	-102.342
-35.674	-115.325
-38.420	-115.164
-27.400	-91.219
-18.643	-91.652
-16.238	-92.505
-24.518	-107.965
-31.664	-96.372
-40.227	-97.329
-36.501	-98.150
-37.275	-116.585
-52.694	-110.588
-36.751	-102.576
-39.056	-98.726
-19.023	-91.890
-22.106	-82.136
-26.805	-90.853
-30.368	-94.154
-27.506	-98.784
-17.918	-92.360
-21.431	-100.378
-23.226	-103.337
-27.583	-107.608
-27.020	-100.773
-24.130	-101.235
-11.713	-104.718
-26.938	-103.810
-19.387	-99.848
-31.877	-98.128
-36.003	-101.835
-23.334	-105.046
-20.733	-91.485
-33.479	-97.534
-33.021	-110.109
-25.717	-104.583
-28.009	-98.149
-23.601	-108.068
-36.307	-98.932
-38.220	-103.182
-63.502	-111.138
-52.351	-118.734
-50.726	-103.004
-59.128	-99.685
-41.130	-105.245
-36.433	-107.091
-42.439	-95.735
-40.920	-109.921
-42.280	-124.762
-39.479	-115.402
-49.761	-115.803
-39.986	-105.843
-40.534	-101.697
-48.166	-93.989
-59.166	-109.130
-45.304	-117.957
-56.557	-120.858
-54.150	-111.901
-65.563	-121.715
-56.141	-113.048
-49.591	-110.978
-58.105	-107.448
-51.480	-100.378
-55.894	-110.135
-42.999	-99.549
-31.484	-88.285
-29.225	-82.697
-22.283	-75.956
-36.734	-97.352
-21.511	-97.043
-36.506	-98.811
-35.983	-113.093
-38.994	-91.973
-34.988	-100.966
-46.324	-98.901
-38.598	-100.569
-35.069	-102.641
-29.772	-103.100
-30.586	-86.029
-38.381	-103.304
-48.262	-112.878
-44.644	-105.972
-47.160	-111.642
-50.427	-100.398
-69.027	-118.396
-66.914	-111.190
-72.920	-116.075
-71.099	-105.906
-54.616	-111.382
-62.790	-92.554
-56.859	-99.556
-53.768	-101.375
-65.526	-117.397
-62.762	-115.836
-65.610	-112.621
-59.419	-113.996
-52.119	-109.472
-40.622	-101.851
-55.419	-97.566
-58.378	-101.765
-60.823	-107.512
-55.789	-96.011
-43.348	-88.731
-61.623	-87.723
-64.331	-97.385
-48.880	-86.586
-51.802	-90.389
-76.615	-97.893
-78.254	-107.841
-70.540	-120.806
-54.871	-111.640
